timestamp,inside_temp,outside_temp,cooling_level,mode
2026-08-28 17:54:35.485729,5.96,,0,ML_CONTROL
2026-08-28 17:54:40.485096,5.08,,0,ML_CONTROL
2026-08-28 17:54:45.484879,4.77,,0,ML_CONTROL
2026-08-28 17:54:50.485183,5.5,,0,ML_CONTROL
2026-08-28 17:54:55.485435,4.48,,0,ML_CONTROL
2026-08-28 17:55:00.487191,4.78,,0,ML_CONTROL
2026-08-28 17:55:05.487378,5.44,,0,ML_CONTROL
2026-08-28 17:55:10.487272,5.16,,0,ML_CONTROL
2026-08-28 17:55:15.487062,4.42,,0,ML_CONTROL
2026-08-28 17:55:20.488040,5.77,,0,ML_CONTROL
2026-08-28 17:55:25.487184,4.45,,0,ML_CONTROL
2026-08-28 17:55:30.487038,4.16,,0,ML_CONTROL
2026-08-28 17:55:35.487690,4.27,,0,ML_CONTROL
2026-08-28 17:55:40.487663,4.42,,0,ML_CONTROL
2026-08-28 17:55:45.487530,4.26,,0,ML_CONTROL
2026-08-28 17:55:50.487599,5.61,,0,ML_CONTROL
2026-08-28 17:55:55.487515,5.23,,0,ML_CONTROL
2026-08-28 17:56:00.487176,5.93,,0,ML_CONTROL
2026-08-28 17:56:05.486944,5.69,,0,ML_CONTROL
2026-08-28 17:56:10.487234,5.82,,0,ML_CONTROL
2026-08-28 17:56:15.487164,4.63,,0,ML_CONTROL
2026-08-28 17:56:20.487586,4.67,,0,ML_CONTROL
2026-08-28 17:56:25.486979,5.66,,0,ML_CONTROL
2026-08-28 17:56:30.487685,4.93,,0,ML_CONTROL
2026-08-28 17:57:59.009662,4.96,,0,ML_CONTROL
2026-08-28 17:58:03.709585,5.94,,0,ML_CONTROL
2026-08-28 17:58:08.710322,5.25,,0,ML_CONTROL
2026-08-28 17:58:13.714316,4.77,,0,ML_CONTROL
2026-08-28 17:58:18.715374,4.04,,0,ML_CONTROL
2026-08-28 17:58:23.717037,5.15,,0,ML_CONTROL
2026-08-28 17:58:28.719697,5.88,,0,ML_CONTROL
2026-08-28 17:58:33.720329,5.68,,0,ML_CONTROL
2026-08-28 17:58:38.723384,5.46,,0,ML_CONTROL
2026-08-28 17:58:43.726461,5.54,,0,ML_CONTROL
2026-08-28 17:58:48.727209,4.27,,0,ML_CONTROL
2026-08-28 17:58:53.031273,4.93,,0,ML_CONTROL
2026-08-28 17:58:53.730254,4.44,,0,ML_CONTROL
2026-08-28 17:58:57.735714,4.72,,0,ML_CONTROL
2026-08-28 17:59:02.741457,5.27,,0,ML_CONTROL
2026-08-28 17:59:07.742369,5.63,,0,ML_CONTROL
2026-08-28 17:59:12.745222,4.77,,0,ML_CONTROL
2026-08-28 17:59:17.745820,5.3,,0,ML_CONTROL
2026-08-28 17:59:22.748111,5.41,,0,ML_CONTROL
2026-08-28 17:59:27.750688,4.27,,0,ML_CONTROL
2026-08-28 17:59:32.754292,5.9,,0,ML_CONTROL
2026-08-28 17:59:37.756271,5.31,,0,ML_CONTROL
2026-08-28 17:59:42.759187,5.67,,0,ML_CONTROL
2026-08-28 17:59:47.762100,5.58,,0,ML_CONTROL
2026-08-28 17:59:52.764224,5.7,,0,ML_CONTROL
2026-08-28 17:59:57.767299,5.34,,0,ML_CONTROL
2026-08-28 18:00:02.769335,4.85,,0,ML_CONTROL
2026-08-28 18:00:07.772153,5.13,,0,ML_CONTROL
2026-08-28 18:00:12.775029,5.7,,0,ML_CONTROL
2026-08-28 18:00:17.778453,5.87,,0,ML_CONTROL
2026-08-28 18:00:22.781030,5.76,,0,ML_CONTROL
2026-08-28 18:00:27.784091,4.94,,0,ML_CONTROL
2026-08-28 18:00:32.787198,5.41,,0,ML_CONTROL
2026-08-28 18:00:37.790055,4.01,,0,ML_CONTROL
2026-08-28 18:00:42.792133,5.65,,0,ML_CONTROL
2026-08-28 18:00:47.795051,5.58,,0,ML_CONTROL
2026-08-28 18:00:52.797010,5.08,,0,ML_CONTROL
2026-08-28 18:00:57.800103,4.74,,0,ML_CONTROL
2026-08-28 18:01:02.803053,5.5,,0,ML_CONTROL
2026-08-28 18:01:07.806792,5.07,,0,ML_CONTROL
2026-08-28 18:01:12.809075,4.12,,0,ML_CONTROL
2026-08-28 18:01:17.812038,5.86,,0,ML_CONTROL
2026-08-28 18:01:22.816119,4.54,,0,ML_CONTROL
2026-08-28 18:01:27.818756,4.49,,0,ML_CONTROL
2026-08-28 18:01:32.821997,4.97,,0,ML_CONTROL
2026-08-28 18:01:37.825156,4.2,,0,ML_CONTROL
2026-08-28 18:01:42.828134,5.8,,0,ML_CONTROL
2026-08-28 18:01:47.830074,5.63,,0,ML_CONTROL
2026-08-28 18:01:52.833035,5.47,,0,ML_CONTROL
2026-08-28 18:01:57.834128,4.55,,0,ML_CONTROL
2026-08-28 18:02:02.837062,5.62,,0,ML_CONTROL
2026-08-28 18:02:07.839252,4.46,,0,ML_CONTROL
2026-08-28 18:02:12.842179,4.33,,0,ML_CONTROL
2026-08-28 18:02:17.853806,5.32,,0,ML_CONTROL
2026-08-28 18:02:22.844276,4.29,,0,ML_CONTROL
2026-08-28 18:02:27.850172,4.26,,0,ML_CONTROL
2026-08-28 18:02:32.850198,4.27,,0,ML_CONTROL
2026-08-28 18:02:37.853978,5.67,,0,ML_CONTROL
2026-08-28 18:02:42.855141,4.24,,0,ML_CONTROL
2026-08-28 18:02:47.858121,4.01,,0,ML_CONTROL
2026-08-28 18:02:52.858382,4.08,,0,ML_CONTROL
2026-08-28 18:02:57.859904,5.19,,0,ML_CONTROL
2026-08-28 18:03:02.863370,5.25,,0,ML_CONTROL
2026-08-28 18:03:07.865060,5.71,,0,ML_CONTROL
2026-08-28 18:03:12.868006,4.56,,0,ML_CONTROL
2026-08-28 18:03:17.869442,5.96,,0,ML_CONTROL
2026-08-28 18:03:22.869110,5.12,,0,ML_CONTROL
2026-08-28 18:03:27.873125,5.53,,0,ML_CONTROL
2026-08-28 18:03:32.875125,5.15,,0,ML_CONTROL
2026-08-28 18:03:37.878446,4.35,,0,ML_CONTROL
2026-08-28 18:03:42.881093,4.87,,0,ML_CONTROL
2026-08-28 18:03:47.887747,5.73,,0,ML_CONTROL
2026-08-28 18:03:52.885229,5.42,,0,ML_CONTROL
2026-08-28 18:03:57.889072,4.41,,0,ML_CONTROL
2026-08-28 18:04:02.891018,4.32,,0,ML_CONTROL
2026-08-28 18:04:07.895162,4.42,,0,ML_CONTROL
2026-08-28 18:04:12.897137,5.88,,0,ML_CONTROL
2026-08-28 18:04:17.901403,5.09,,0,ML_CONTROL
2026-08-28 18:04:22.900402,5.65,,0,ML_CONTROL
2026-08-28 18:04:27.904048,5.69,,0,ML_CONTROL
2026-08-28 18:04:32.907058,4.76,,0,ML_CONTROL
2026-08-28 18:04:37.909666,4.1,,0,ML_CONTROL
2026-08-28 18:04:42.913097,4.06,,0,ML_CONTROL
2026-08-28 18:04:47.916647,5.86,,0,ML_CONTROL
2026-08-28 18:04:52.916818,4.02,,0,ML_CONTROL
2026-08-28 18:04:57.919943,5.6,,0,ML_CONTROL
2026-08-28 18:05:02.923100,4.15,,0,ML_CONTROL
2026-08-28 18:05:07.926028,5.03,,0,ML_CONTROL
2026-08-28 18:05:12.928000,5.72,,0,ML_CONTROL
2026-08-28 18:05:17.932070,4.16,,0,ML_CONTROL
2026-08-28 18:05:22.932100,4.53,,0,ML_CONTROL
2026-08-28 18:05:27.936427,4.45,,0,ML_CONTROL
2026-08-28 18:05:32.938067,5.92,,0,ML_CONTROL
2026-08-28 18:05:37.941216,6.0,,0,ML_CONTROL
2026-08-28 18:05:42.943004,5.49,,0,ML_CONTROL
2026-08-28 18:05:47.946953,5.97,,0,ML_CONTROL
2026-08-28 18:05:52.947087,5.14,,0,ML_CONTROL
2026-08-28 18:05:57.951192,4.17,,0,ML_CONTROL
2026-08-28 18:06:02.952909,4.92,,0,ML_CONTROL
2026-08-28 18:06:07.956148,5.05,,0,ML_CONTROL
2026-08-28 18:06:12.959302,4.12,,0,ML_CONTROL
2026-08-28 18:06:17.961883,5.55,,0,ML_CONTROL
2026-08-28 18:06:22.974081,5.06,,0,ML_CONTROL
2026-08-28 18:06:27.965691,4.44,,0,ML_CONTROL
2026-08-28 18:06:32.968019,5.11,,0,ML_CONTROL
2026-08-28 18:06:37.971923,4.05,,0,ML_CONTROL
2026-08-28 18:06:42.974010,4.33,,0,ML_CONTROL
2026-08-28 18:06:47.977649,4.82,,0,ML_CONTROL
2026-08-28 18:06:52.977858,5.13,,0,ML_CONTROL
2026-08-28 18:06:57.982606,4.51,,0,ML_CONTROL
2026-08-28 18:07:02.984023,4.84,,0,ML_CONTROL
2026-08-28 18:07:07.985127,4.2,,0,ML_CONTROL
2026-08-28 18:07:12.988920,5.26,,0,ML_CONTROL
2026-08-28 18:07:17.990980,4.6,,0,ML_CONTROL
2026-08-28 18:07:22.991081,4.88,,0,ML_CONTROL
2026-08-28 18:07:27.994999,4.55,,0,ML_CONTROL
2026-08-28 18:07:32.997040,5.33,,0,ML_CONTROL
2026-08-28 18:07:37.999928,5.03,,0,ML_CONTROL
2026-08-28 18:07:43.003405,5.53,,0,ML_CONTROL
2026-08-28 18:07:48.007257,5.22,,0,ML_CONTROL
2026-08-28 18:07:53.007163,4.96,,0,ML_CONTROL
2026-08-28 18:07:58.009906,4.55,,0,ML_CONTROL
2026-08-28 18:08:03.012947,4.9,,0,ML_CONTROL
2026-08-28 18:08:08.016039,4.83,,0,ML_CONTROL
2026-08-28 18:08:13.018920,5.83,,0,ML_CONTROL
2026-08-28 18:08:18.023025,5.09,,0,ML_CONTROL
2026-08-28 18:08:23.023059,4.18,,0,ML_CONTROL
2026-08-28 18:08:28.026925,5.8,,0,ML_CONTROL
2026-08-28 18:08:33.027370,6.0,,0,ML_CONTROL
2026-08-28 18:08:38.031342,4.31,,0,ML_CONTROL
2026-08-28 18:08:43.033065,5.85,,0,ML_CONTROL
2026-08-28 18:08:48.035131,4.74,,0,ML_CONTROL
2026-08-28 18:08:53.035446,4.82,,0,ML_CONTROL
2026-08-28 18:08:58.038872,4.7,,0,ML_CONTROL
2026-08-28 18:09:03.041997,5.69,,0,ML_CONTROL
2026-08-28 18:09:08.048308,4.25,,0,ML_CONTROL
2026-08-28 18:09:13.048126,5.83,,0,ML_CONTROL
2026-08-28 18:09:18.052249,4.47,,0,ML_CONTROL
2026-08-28 18:09:23.052040,5.47,,0,ML_CONTROL
2026-08-28 18:09:28.056042,5.97,,0,ML_CONTROL
2026-08-28 18:09:33.056876,5.22,,0,ML_CONTROL
2026-08-28 18:09:38.061778,5.13,,0,ML_CONTROL
2026-08-28 18:09:43.076390,4.81,,0,ML_CONTROL
2026-08-28 18:09:48.066833,4.73,,0,ML_CONTROL
2026-08-28 18:09:53.067177,5.08,,0,ML_CONTROL
2026-08-28 18:09:58.070907,5.12,,0,ML_CONTROL
2026-08-28 18:10:03.072899,4.72,,0,ML_CONTROL
2026-08-28 18:10:08.077100,4.29,,0,ML_CONTROL
2026-08-28 18:10:13.078911,5.54,,0,ML_CONTROL
2026-08-28 18:10:18.082835,4.97,,0,ML_CONTROL
2026-08-28 18:10:23.085044,5.35,,0,ML_CONTROL
2026-08-28 18:10:28.085895,5.61,,0,ML_CONTROL
2026-08-28 18:10:33.089871,5.81,,0,ML_CONTROL
2026-08-28 18:10:38.091867,4.56,,0,ML_CONTROL
2026-08-28 18:10:43.095917,5.31,,0,ML_CONTROL
2026-08-28 18:10:48.097890,4.07,,0,ML_CONTROL
2026-08-28 18:10:53.098186,4.17,,0,ML_CONTROL
2026-08-28 18:10:58.102145,4.21,,0,ML_CONTROL
2026-08-28 18:11:03.102783,5.86,,0,ML_CONTROL
2026-08-28 18:11:08.106902,5.99,,0,ML_CONTROL
2026-08-28 18:11:13.109111,4.29,,0,ML_CONTROL
2026-08-28 18:11:18.112887,4.63,,0,ML_CONTROL
2026-08-28 18:11:23.113111,4.71,,0,ML_CONTROL
2026-08-28 18:11:28.116912,5.61,,0,ML_CONTROL
2026-08-28 18:11:33.117827,4.77,,0,ML_CONTROL
2026-08-28 18:11:38.122027,5.65,,0,ML_CONTROL
2026-08-28 18:11:43.123082,5.92,,0,ML_CONTROL
2026-08-28 18:11:48.126874,5.38,,0,ML_CONTROL
2026-08-28 18:11:53.127183,4.69,,0,ML_CONTROL
2026-08-28 18:11:58.131334,5.88,,0,ML_CONTROL
2026-08-28 18:12:03.133782,5.5,,0,ML_CONTROL
2026-08-28 18:12:08.137141,4.17,,0,ML_CONTROL
2026-08-28 18:12:13.139887,4.67,,0,ML_CONTROL
2026-08-28 18:12:18.140209,5.87,,0,ML_CONTROL
2026-08-28 18:12:23.140457,5.72,,0,ML_CONTROL
2026-08-28 18:12:28.142811,4.45,,0,ML_CONTROL
2026-08-28 18:12:33.146846,4.58,,0,ML_CONTROL
2026-08-28 18:12:38.148873,4.36,,0,ML_CONTROL
2026-08-28 18:12:43.223405,5.48,,0,ML_CONTROL
2026-08-28 18:12:48.154918,4.83,,0,ML_CONTROL
2026-08-28 18:12:53.155225,4.67,,0,ML_CONTROL
2026-08-28 18:12:58.158841,4.05,,0,ML_CONTROL
2026-08-28 18:13:03.160901,4.75,,0,ML_CONTROL
2026-08-28 18:13:08.161179,4.17,,0,ML_CONTROL
2026-08-28 18:13:13.166038,5.45,,0,ML_CONTROL
2026-08-28 18:13:18.168304,5.44,,0,ML_CONTROL
2026-08-28 18:13:23.168080,5.68,,0,ML_CONTROL
2026-08-28 18:13:28.171531,5.94,,0,ML_CONTROL
2026-08-28 18:13:33.173797,4.23,,0,ML_CONTROL
2026-08-28 18:13:38.177837,4.04,,0,ML_CONTROL
2026-08-28 18:13:43.181286,4.35,,0,ML_CONTROL
2026-08-28 18:13:48.184891,4.31,,0,ML_CONTROL
2026-08-28 18:13:53.185202,4.31,,0,ML_CONTROL
2026-08-28 18:13:58.187791,5.98,,0,ML_CONTROL
2026-08-28 18:14:03.191515,4.71,,0,ML_CONTROL
2026-08-28 18:14:08.191844,5.55,,0,ML_CONTROL
2026-08-28 18:14:13.194849,4.57,,0,ML_CONTROL
2026-08-28 18:14:18.198940,4.29,,0,ML_CONTROL
2026-08-28 18:14:23.198200,4.69,,0,ML_CONTROL
2026-08-28 18:14:28.199915,4.85,,0,ML_CONTROL
2026-08-28 18:14:33.203931,5.89,,0,ML_CONTROL
2026-08-28 18:14:38.205899,4.19,,0,ML_CONTROL
2026-08-28 18:14:43.223382,5.15,,0,ML_CONTROL
2026-08-28 18:14:48.210829,5.46,,0,ML_CONTROL
2026-08-28 18:14:53.211228,4.41,,0,ML_CONTROL
2026-08-28 18:14:58.214781,5.5,,0,ML_CONTROL
2026-08-28 18:15:03.216766,5.91,,0,ML_CONTROL
2026-08-28 18:15:08.221682,4.74,,0,ML_CONTROL
2026-08-28 18:15:13.221443,4.27,,0,ML_CONTROL
2026-08-28 18:15:18.224877,4.68,,0,ML_CONTROL
2026-08-28 18:15:23.225327,5.29,,0,ML_CONTROL
2026-08-28 18:15:28.227729,5.11,,0,ML_CONTROL
2026-08-28 18:15:33.229979,4.92,,0,ML_CONTROL
2026-08-28 18:15:38.230673,5.86,,0,ML_CONTROL
2026-08-28 18:15:43.234879,5.96,,0,ML_CONTROL
2026-08-28 18:15:48.236458,5.21,,0,ML_CONTROL
2026-08-28 18:15:53.236691,4.53,,0,ML_CONTROL
2026-08-28 18:15:58.239771,4.82,,0,ML_CONTROL
2026-08-28 18:16:03.242865,4.72,,0,ML_CONTROL
2026-08-28 18:16:08.245815,4.41,,0,ML_CONTROL
2026-08-28 18:16:13.250034,4.03,,0,ML_CONTROL
2026-08-28 18:16:18.250743,5.21,,0,ML_CONTROL
2026-08-28 18:16:23.251247,4.69,,0,ML_CONTROL
2026-08-28 18:16:28.252807,4.89,,0,ML_CONTROL
2026-08-28 18:16:33.256752,4.16,,0,ML_CONTROL
2026-08-28 18:16:38.257863,4.09,,0,ML_CONTROL
2026-08-28 18:16:43.264790,4.32,,0,ML_CONTROL
2026-08-28 18:16:48.269443,5.56,,0,ML_CONTROL
2026-08-28 18:16:53.269888,4.83,,0,ML_CONTROL
2026-08-28 18:16:58.273814,4.72,,0,ML_CONTROL
2026-08-28 18:17:03.276947,4.8,,0,ML_CONTROL
2026-08-28 18:17:08.279792,5.7,,0,ML_CONTROL
2026-08-28 18:17:13.283678,4.58,,0,ML_CONTROL
2026-08-28 18:17:18.286285,4.83,,0,ML_CONTROL
2026-08-28 18:17:23.286423,5.55,,0,ML_CONTROL
2026-08-28 18:17:28.289777,4.35,,0,ML_CONTROL
2026-08-28 18:17:33.292914,4.34,,0,ML_CONTROL
2026-08-28 18:17:38.293381,4.88,,0,ML_CONTROL
2026-08-28 18:17:43.297190,5.95,,0,ML_CONTROL
2026-08-28 18:17:48.300757,4.33,,0,ML_CONTROL
2026-08-28 18:17:53.301070,5.56,,0,ML_CONTROL
2026-08-28 18:17:58.303775,4.49,,0,ML_CONTROL
2026-08-28 18:18:03.306788,5.35,,0,ML_CONTROL
2026-08-28 18:18:08.309773,4.96,,0,ML_CONTROL
2026-08-28 18:18:13.310781,4.84,,0,ML_CONTROL
2026-08-28 18:18:18.314780,4.47,,0,ML_CONTROL
2026-08-28 18:18:23.315659,4.53,,0,ML_CONTROL
2026-08-28 18:18:28.320088,4.45,,0,ML_CONTROL
2026-08-28 18:18:33.322786,4.33,,0,ML_CONTROL
2026-08-28 18:18:38.324080,4.14,,0,ML_CONTROL
2026-08-28 18:18:43.323116,5.4,,0,ML_CONTROL
2026-08-28 18:18:48.326820,4.23,,0,ML_CONTROL
2026-08-28 18:18:53.327371,5.34,,0,ML_CONTROL
2026-08-28 18:18:58.330755,5.12,,0,ML_CONTROL
2026-08-28 18:19:03.333816,4.24,,0,ML_CONTROL
2026-08-28 18:19:08.336933,5.89,,0,ML_CONTROL
2026-08-28 18:19:13.339850,5.28,,0,ML_CONTROL
2026-08-28 18:19:18.342594,4.25,,0,ML_CONTROL
2026-08-28 18:19:23.342831,4.5,,0,ML_CONTROL
2026-08-28 18:19:28.346788,5.5,,0,ML_CONTROL
2026-08-28 18:19:33.362272,5.15,,0,ML_CONTROL
2026-08-28 18:19:38.352077,4.4,,0,ML_CONTROL
2026-08-28 18:19:43.423978,4.78,,0,ML_CONTROL
2026-08-28 18:19:48.356116,4.9,,0,ML_CONTROL
2026-08-28 18:19:53.356248,5.83,,0,ML_CONTROL
2026-08-28 18:19:58.359719,4.98,,0,ML_CONTROL
2026-08-28 18:20:03.361664,5.08,,0,ML_CONTROL
2026-08-28 18:20:08.363443,4.71,,0,ML_CONTROL
2026-08-28 18:20:13.366709,5.49,,0,ML_CONTROL
2026-08-28 18:20:18.369633,4.7,,0,ML_CONTROL
2026-08-28 18:20:23.371244,4.04,,0,ML_CONTROL
2026-08-28 18:20:28.370318,4.42,,0,ML_CONTROL
2026-08-28 18:20:33.370569,4.4,,0,ML_CONTROL
2026-08-28 18:20:38.370090,4.42,,0,ML_CONTROL
2026-08-28 18:20:43.423209,4.62,,0,ML_CONTROL
2026-08-28 18:20:48.370659,5.55,,0,ML_CONTROL
2026-08-28 18:20:53.394041,5.02,,0,ML_CONTROL
2026-08-28 18:20:58.370954,5.34,,0,ML_CONTROL
2026-08-28 18:21:03.371075,4.16,,0,ML_CONTROL
2026-08-28 18:21:08.371304,5.45,,0,ML_CONTROL
2026-08-28 18:21:13.371672,5.46,,0,ML_CONTROL
2026-08-28 18:21:18.372660,4.66,,0,ML_CONTROL
2026-08-28 18:21:23.373402,4.68,,0,ML_CONTROL
2026-08-28 18:21:28.373589,5.71,,0,ML_CONTROL
2026-08-28 18:21:33.374638,5.26,,0,ML_CONTROL
2026-08-28 18:21:38.375036,4.19,,0,ML_CONTROL
2026-08-28 18:21:43.423845,4.16,,0,ML_CONTROL
2026-08-28 18:21:48.375166,4.97,,0,ML_CONTROL
2026-08-28 18:21:53.374893,5.07,,0,ML_CONTROL
2026-08-28 18:21:58.375091,4.16,,0,ML_CONTROL
2026-08-28 18:22:03.375152,4.12,,0,ML_CONTROL
2026-08-28 18:22:08.374768,5.45,,0,ML_CONTROL
2026-08-28 18:22:13.375211,5.13,,0,ML_CONTROL
2026-08-28 18:22:18.375095,4.49,,0,ML_CONTROL
2026-08-28 18:22:23.376037,5.59,,0,ML_CONTROL
2026-08-28 18:22:28.376700,4.15,,0,ML_CONTROL
2026-08-28 18:22:33.377232,4.11,,0,ML_CONTROL
2026-08-28 18:22:38.376721,5.33,,0,ML_CONTROL
2026-08-28 18:22:43.376708,5.46,,0,ML_CONTROL
2026-08-28 18:22:48.376645,5.67,,0,ML_CONTROL
2026-08-28 18:22:53.376888,5.66,,0,ML_CONTROL
2026-08-28 18:22:58.377158,4.02,,0,ML_CONTROL
2026-08-28 18:23:03.377524,5.37,,0,ML_CONTROL
2026-08-28 18:23:08.378535,5.35,,0,ML_CONTROL
2026-08-28 18:23:13.380023,4.14,,0,ML_CONTROL
2026-08-28 18:23:18.379719,5.96,,0,ML_CONTROL
2026-08-28 18:23:23.379679,5.36,,0,ML_CONTROL
2026-08-28 18:23:28.380168,5.77,,0,ML_CONTROL
2026-08-28 18:23:33.380025,4.23,,0,ML_CONTROL
2026-08-28 18:23:38.379908,4.49,,0,ML_CONTROL
2026-08-28 18:23:43.380449,4.26,,0,ML_CONTROL
2026-08-28 18:23:48.380791,5.01,,0,ML_CONTROL
2026-08-28 18:23:53.381377,4.28,,0,ML_CONTROL
2026-08-28 18:23:58.383039,5.72,,0,ML_CONTROL
2026-08-28 18:24:03.383120,4.44,,0,ML_CONTROL
2026-08-28 18:24:08.383202,4.04,,0,ML_CONTROL
2026-08-28 18:24:13.383367,5.26,,0,ML_CONTROL
2026-08-28 18:24:18.382911,5.89,,0,ML_CONTROL
2026-08-28 18:24:23.382908,5.67,,0,ML_CONTROL
2026-08-28 18:24:28.383378,4.2,,0,ML_CONTROL
2026-08-28 18:24:33.386362,5.99,,0,ML_CONTROL
2026-08-28 18:24:38.389459,4.38,,0,ML_CONTROL
2026-08-28 18:24:43.423080,5.72,,0,ML_CONTROL
2026-08-28 18:24:48.395347,5.57,,0,ML_CONTROL
2026-08-28 18:24:53.397041,6.0,,0,ML_CONTROL
2026-08-28 18:24:58.398781,5.86,,0,ML_CONTROL
2026-08-28 18:25:03.400377,5.0,,0,ML_CONTROL
2026-08-28 18:25:08.403381,5.43,,0,ML_CONTROL
2026-08-28 18:25:13.405266,4.43,,0,ML_CONTROL
2026-08-28 18:25:18.408989,5.36,,0,ML_CONTROL
2026-08-28 18:25:23.409143,5.65,,0,ML_CONTROL
2026-08-28 18:25:28.411259,5.51,,0,ML_CONTROL
2026-08-28 18:25:33.415255,4.24,,0,ML_CONTROL
2026-08-28 18:25:38.415855,4.31,,0,ML_CONTROL
2026-08-28 18:25:43.423076,5.06,,0,ML_CONTROL
2026-08-28 18:25:48.420070,5.0,,0,ML_CONTROL
2026-08-28 18:25:53.420038,5.35,,0,ML_CONTROL
2026-08-28 18:25:58.423403,6.0,,0,ML_CONTROL
2026-08-28 18:26:03.426205,5.65,,0,ML_CONTROL
2026-08-28 18:26:08.433301,4.88,,0,ML_CONTROL
2026-08-28 18:26:13.431020,4.63,,0,ML_CONTROL
2026-08-28 18:26:18.435502,5.75,,0,ML_CONTROL
2026-08-28 18:26:23.436218,4.27,,0,ML_CONTROL
2026-08-28 18:26:28.440147,5.3,,0,ML_CONTROL
2026-08-28 18:26:33.442199,5.6,,0,ML_CONTROL
2026-08-28 18:26:38.442812,4.36,,0,ML_CONTROL
2026-08-28 18:26:43.523073,4.46,,0,ML_CONTROL
2026-08-28 18:26:48.450197,5.41,,0,ML_CONTROL
2026-08-28 18:26:53.450874,4.32,,0,ML_CONTROL
2026-08-28 18:26:58.454844,5.73,,0,ML_CONTROL
2026-08-28 18:27:03.457171,4.8,,0,ML_CONTROL
2026-08-28 18:27:08.462208,5.94,,0,ML_CONTROL
2026-08-28 18:27:13.474043,4.93,,0,ML_CONTROL
2026-08-28 18:27:18.467205,4.5,,0,ML_CONTROL
2026-08-28 18:27:23.467737,4.91,,0,ML_CONTROL
2026-08-28 18:27:28.472230,4.91,,0,ML_CONTROL
2026-08-28 18:27:33.474203,4.09,,0,ML_CONTROL
2026-08-28 18:27:38.475042,5.73,,0,ML_CONTROL
2026-08-28 18:27:43.474691,5.18,,0,ML_CONTROL
2026-08-28 18:27:48.478231,5.08,,0,ML_CONTROL
2026-08-28 18:27:53.478654,4.53,,0,ML_CONTROL
2026-08-28 18:27:58.482400,4.14,,0,ML_CONTROL
2026-08-28 18:28:03.483812,5.73,,0,ML_CONTROL
2026-08-28 18:28:08.487146,4.8,,0,ML_CONTROL
2026-08-28 18:28:13.491038,5.65,,0,ML_CONTROL
2026-08-28 18:28:18.493557,4.96,,0,ML_CONTROL
2026-08-28 18:28:23.494183,4.47,,0,ML_CONTROL
2026-08-28 18:28:28.498153,4.88,,0,ML_CONTROL
2026-08-28 18:28:33.500142,4.66,,0,ML_CONTROL
2026-08-28 18:28:38.500587,5.83,,0,ML_CONTROL
2026-08-28 18:28:43.504093,4.43,,0,ML_CONTROL
2026-08-28 18:28:48.508115,4.25,,0,ML_CONTROL
2026-08-28 18:28:53.508774,5.69,,0,ML_CONTROL
2026-08-28 18:28:58.512119,5.14,,0,ML_CONTROL
2026-08-28 18:29:03.515112,4.74,,0,ML_CONTROL
2026-08-28 18:29:08.519345,5.06,,0,ML_CONTROL
2026-08-28 18:29:13.522064,4.16,,0,ML_CONTROL
2026-08-28 18:29:18.526046,4.83,,0,ML_CONTROL
2026-08-28 18:29:23.526299,5.55,,0,ML_CONTROL
2026-08-28 18:29:28.530934,5.37,,0,ML_CONTROL
2026-08-28 18:29:33.533043,5.48,,0,ML_CONTROL
2026-08-28 18:29:38.533225,5.94,,0,ML_CONTROL
2026-08-28 18:29:43.623078,4.84,,0,ML_CONTROL
2026-08-28 18:29:48.537087,4.88,,0,ML_CONTROL
2026-08-28 18:29:53.537666,4.41,,0,ML_CONTROL
2026-08-28 18:29:58.541121,5.89,,0,ML_CONTROL
2026-08-28 18:30:03.542172,4.52,,0,ML_CONTROL
2026-08-28 18:30:08.543348,5.88,,0,ML_CONTROL
2026-08-28 18:30:13.547412,4.19,,0,ML_CONTROL
2026-08-28 18:30:18.550081,4.97,,0,ML_CONTROL
2026-08-28 18:30:23.550655,4.99,,0,ML_CONTROL
2026-08-28 18:30:28.553121,5.27,,0,ML_CONTROL
2026-08-28 18:30:33.556688,5.13,,0,ML_CONTROL
2026-08-28 18:30:38.559082,4.49,,0,ML_CONTROL
2026-08-28 18:30:43.563417,4.75,,0,ML_CONTROL
2026-08-28 18:30:48.566026,4.32,,0,ML_CONTROL
2026-08-28 18:30:53.566790,5.98,,0,ML_CONTROL
2026-08-28 18:30:58.569654,5.96,,0,ML_CONTROL
2026-08-28 18:31:03.572086,5.11,,0,ML_CONTROL
2026-08-28 18:31:08.575056,4.28,,0,ML_CONTROL
2026-08-28 18:31:13.578260,5.82,,0,ML_CONTROL
2026-08-28 18:31:18.581451,4.31,,0,ML_CONTROL
2026-08-28 18:31:23.581357,5.36,,0,ML_CONTROL
2026-08-28 18:31:28.585119,5.15,,0,ML_CONTROL
2026-08-28 18:31:33.587409,5.48,,0,ML_CONTROL
2026-08-28 18:31:38.588026,5.2,,0,ML_CONTROL
2026-08-28 18:31:43.588554,5.39,,0,ML_CONTROL
2026-08-28 18:31:48.592175,5.98,,0,ML_CONTROL
2026-08-28 18:31:53.592619,4.92,,0,ML_CONTROL
2026-08-28 18:31:58.596140,5.47,,0,ML_CONTROL
2026-08-28 19:29:52.289068,27.5,28.3,2,PRE_COOLING
2026-08-28 19:29:52.483784,27.56,28.3,2,PRE_COOLING
